customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,dti_ratio,lti_ratio,credit_utilisation
7752811,5,3783.789139,17117.42166,67411.48154,3,596,1,0.2539244245780746,0.056129743072844504,1.0
5382394,4,6736.392067,21443.04427,99846.32474,4,679,1,0.21476047642051646,0.06746760168230104,0.8
1855303,0,5111.248496,10262.16781,106876.5907,4,611,0,0.09601885448241568,0.047823835533331624,0.0
6767620,0,3113.053346,641.3221091,64132.21091,7,687,0,0.01,0.048541182376648555,0.0
7502686,0,3425.694208,1337.64122,58745.32384,4,714,0,0.022770173565528854,0.05831433013000818,0.0
1680155,0,4101.088076,6613.088986,75745.98871,4,503,0,0.08730612800261643,0.054142643667922354,0.0
8920080,1,3980.26687,9615.697507,99857.90994,8,700,0,0.09629379898675657,0.03985930481012028,0.2
1104109,0,3747.517909,3674.059145,60396.52792,5,557,0,0.06083229072152266,0.062048565340773985,0.0
5771923,1,5626.547214,7694.91318,82654.36208,6,610,0,0.09309748434755567,0.06807320354797662,0.2
7750917,0,6979.666909,4783.898437,81783.56952,3,700,0,0.05849461530081672,0.08534314349403808,0.0
1008145,1,2127.303789,5896.516804,46214.76633,6,632,0,0.12758945402634908,0.04603082429996136,0.2
7914086,2,5356.184457,12487.29924,96579.49746,6,697,0,0.12929554997086024,0.055458814736723525,0.4
5565993,0,4169.201342,1822.116084,73132.9877,3,645,0,0.024915105225490466,0.05700849196948644,0.0
7073553,4,5551.406926,21978.62562,82247.73094,0,584,1,0.26722470478891974,0.0674961711715764,0.8
7612560,0,5368.058298,5355.09085,73124.34503,3,607,0,0.0732326675582943,0.07341000176887329,0.0
8471315,1,3856.039439,10285.8882,79696.90975,4,618,0,0.12906257259240844,0.04838380121758736,0.2
3623688,1,4152.37283,11263.54126,97046.80767,6,666,0,0.11606297549014474,0.04278732015709178,0.2
3643046,1,5863.991946,7895.920781,80190.15998,5,732,0,0.09846495858057022,0.0731260786543202,0.2
7268331,3,3406.319044,12265.58079,64691.80498,6,630,0,0.18960022515667949,0.052654567994401935,0.6
4825207,1,5292.42251,6945.945603,62661.50915,6,621,0,0.1108486804295233,0.08446050185818099,0.2
2174222,1,3177.171314,4793.359393,44080.93936,5,698,0,0.10873995569499134,0.07207585319479454,0.2
5398620,5,5996.23046,26656.55602,99443.63784,4,572,1,0.26805692751193505,0.06029777862358218,1.0
3338235,1,3018.208677,3682.480608,44985.90736,7,641,0,0.08185853802016099,0.067092315218781,0.2
5003107,2,2329.542059,7233.980778,39790.81099,2,542,0,0.18180028499087397,0.058544724297915095,0.4
4298480,2,5077.793396,13042.63473,74810.55811,5,647,0,0.1743421658587597,0.06787535776078171,0.4
8290814,1,5735.60821,9240.970178,91266.66365,7,670,0,0.1012524158156843,0.06284450401293923,0.2
7390607,2,3847.073855,7564.033134,66455.52274,5,503,0,0.11382098615932128,0.057889452921034985,0.4
7813143,2,4804.081915,9555.569754,81945.89232,7,711,0,0.11660828241012192,0.058625048541054194,0.4
7793061,1,4962.296059,8410.487457,81682.94685,5,782,0,0.10296503470234436,0.06075069828360386,0.2
6347874,0,5278.607655,4771.408184,71935.76545,2,672,0,0.06632873306000249,0.07337946043917434,0.0
1653529,1,7280.506611,7931.679235,84852.81062,6,586,0,0.09347573966077306,0.08580159640915852,0.2
7205446,5,5056.613926,18331.38783,61694.83743,3,599,1,0.2971300127145825,0.0819617027395091,1.0
3068766,5,2939.759123,13033.40353,50440.73014,4,552,1,0.25839046131618904,0.05828145458720752,1.0
1402134,4,4119.442336,13853.22238,60387.12298,3,515,1,0.229406894986339,0.0682172313021825,0.8
8080611,0,6640.650541,6017.327464,91246.22548,5,574,0,0.06594604250582312,0.07277726290667821,0.0
3451009,5,5373.29768,21187.33428,78262.66267,4,625,1,0.27072084640587657,0.06865723062166802,1.0
1551089,1,5090.954912,6493.108904,67037.81164,7,769,0,0.09685741143921385,0.07594154384601567,0.2
8133772,1,2619.944873,3252.633089,43915.92044,9,741,0,0.07406501005583842,0.05965820246394453,0.2
2069625,0,3902.76582,1351.113757,54421.66051,4,632,0,0.02482676464367956,0.07171346451810057,0.0
2223838,0,5553.179367,6658.782216,83990.19787,5,669,0,0.07928046825543214,0.06611699350435164,0.0
7976497,0,4504.157237,4550.585638,66449.60373,3,649,0,0.06848175734034584,0.06778305639415737,0.0
1541790,1,3355.04843,6860.807483,67361.363,6,698,0,0.10185078177530345,0.049806718281516955,0.2
2913882,0,4616.502068,3263.89876,65213.16604,6,724,0,0.05004969024196759,0.07079095140340774,0.0
8927279,0,4391.801066,6431.079471,59755.0892,2,674,0,0.10762396236202088,0.07349668663870056,0.0
1905235,0,2468.611276,3607.3715,44363.83234,5,601,0,0.08131334264257117,0.05564468049290261,0.0
3327814,0,5172.415092,5775.576057,77996.33472,5,659,0,0.07404932651942955,0.06631613024597267,0.0
8453336,0,4103.13279,4546.768641,83582.54248,5,571,0,0.05439854431429829,0.04909078700234341,0.0
6086282,1,4829.5021,7628.072197,69829.24487,5,626,0,0.10923893293133934,0.069161597107215,0.2
8932178,0,2511.359214,1739.82007,41112.59814,7,784,0,0.04231841695033288,0.06108490651571358,0.0
6340718,0,4796.911329,1229.567876,81040.76678,2,634,0,0.015172214242961042,0.059191336898651185,0.0
6630964,0,6661.449574,11659.96827,95454.97579,2,577,0,0.12215149785016775,0.06978629996884733,0.0
2581858,2,1646.490795,4388.557543,27651.20602,1,716,0,0.15871125258788982,0.059544990327333285,0.4
2101762,0,4582.000357,4001.897403,83078.45647,5,659,0,0.048170098158300555,0.05515269001963921,0.0
5995310,1,968.6192562,2737.02878,28171.65313,5,657,0,0.09715541957618871,0.03438276240766706,0.2
2848063,5,3648.529009,26987.6451,93592.55558,6,520,1,0.28835247560829563,0.038983111278346826,1.0
6705531,0,6839.184765,7074.997616,101083.5318,6,650,0,0.06999159497116028,0.06765874364710316,0.0
6167360,1,6413.848352,11848.66065,97065.74937,6,746,0,0.12206839927475027,0.06607735883799111,0.2
4944430,0,540.4289966,994.3233686,12122.98535,6,691,0,0.08201967913786186,0.04457887071520712,0.0
8334409,0,9997.562598,11253.66827,123775.5407,2,728,0,0.0909199685685558,0.08077171419700371,0.0
7501861,0,2478.351287,3453.868794,55211.75336,2,689,0,0.06255676706152699,0.04488811052313952,0.0
7561758,5,6151.142686,25984.54022,89101.90415,2,558,1,0.29162721569065364,0.0690349184417514,1.0
4382643,0,2039.627655,1379.259823,36936.9741,6,674,0,0.037340899101965155,0.05521913217574582,0.0
7164494,1,4575.345036,4936.293447,65049.91986,5,660,0,0.07588469682397546,0.07033590580660247,0.2
2946327,1,5233.690521,11060.02933,82102.54903,0,581,0,0.13470993849361124,0.06374577382594573,0.2
2888674,0,4738.252826,6198.4437,79998.16303,4,665,0,0.07748232540884133,0.05922952036065021,0.0
4669589,3,2499.820929,7755.977225,43396.67053,5,659,0,0.17872286353484915,0.057603979717104806,0.6
7794555,0,4285.119978,5306.761449,78993.75465,4,525,0,0.06717950643709528,0.05424631348372044,0.0
4230138,5,3811.410289,18494.34368,68738.839,5,602,1,0.2690523137872608,0.0554476965926061,1.0
1935456,4,3002.126489,13559.65157,62142.00249,7,606,0,0.21820429060331686,0.048310745851537495,0.8
6277246,0,3051.678625,2351.072149,45920.97704,5,699,0,0.05119821703601976,0.06645500208634063,0.0
5946276,0,2057.848768,2166.908907,46795.42462,5,596,0,0.046305999456063916,0.04397542675829234,0.0
7734665,3,1951.752308,7934.532645,40235.89348,4,497,1,0.19720035915056808,0.04850774120301703,0.6
4067700,1,3601.756523,7919.923637,59479.43425,5,687,0,0.13315398400918718,0.06055465335903056,0.2
3169671,2,5890.475659,12223.27738,78093.37499,5,727,0,0.15652131031044839,0.07542862195102064,0.4
1548164,2,4669.357879,12086.10578,91935.95457,9,669,0,0.1314622319040332,0.050789246718972746,0.4
5664307,1,3148.642615,7024.417948,71734.59122,5,610,0,0.09792232489981142,0.04389294706292466,0.2
4071589,1,2857.61073,10250.49332,69332.65027,3,576,0,0.14784511020539126,0.04121594542934238,0.2
8405997,1,2409.352991,5418.327797,47466.5797,4,743,0,0.11415037340472205,0.05075893410116508,0.2
7952360,1,2746.291471,4511.564036,62677.09987,8,537,0,0.07198105919638173,0.04381650517806576,0.2
2913598,1,4095.944748,7227.435794,54293.81848,3,652,0,0.13311710239467392,0.07544035145564143,0.2
5806649,5,1297.712762,8181.07399,24015.76018,4,635,1,0.3406543839829433,0.0540358811161313,1.0
6086863,0,7501.877305,5418.855906,111388.466,4,573,0,0.04864826764020612,0.06734878012414679,0.0
3521910,3,4692.021878,13036.7438,79334.17659,7,746,0,0.16432695668317138,0.0591425042733906,0.6
4975596,3,4314.697805,14282.36092,71288.75386,5,730,0,0.20034521781722164,0.06052424220338307,0.6
7924887,3,3725.938223,11519.98216,52035.15619,0,584,1,0.2213884420359227,0.07160424789338948,0.6
1570037,0,3168.05044,1344.478035,49545.42537,6,653,0,0.027136269896959817,0.06394234011195452,0.0
8827624,5,3377.803446,17709.23365,62376.25742,2,594,1,0.28390984618967857,0.05415206980528073,1.0
5382252,1,5215.56097,6585.056722,68688.79112,5,668,0,0.09586799555834141,0.0759303066040042,0.2
3623330,1,6999.252623,12314.04531,116492.788,6,665,0,0.10570650356483871,0.06008314113831665,0.2
4502248,0,1768.485886,676.2517163,44924.47771,5,656,0,0.015053079095663459,0.03936575284004565,0.0
3217780,1,5188.83626,12883.91174,95153.69929,5,685,0,0.1354010599286707,0.05453110387422752,0.2
7619767,5,5143.790267,25893.10985,81037.07696,4,634,1,0.31952176486796124,0.06347452869677149,1.0
3822202,2,2363.567682,5954.811671,55325.30354,6,512,0,0.10763269769852582,0.042721278163275665,0.4
8003728,0,2372.200416,3877.173719,35936.73635,3,670,0,0.10788886562315779,0.06601045773595966,0.0
7551328,0,2444.939945,571.4717835,57147.17835,6,642,0,0.01,0.04278321372274717,0.0
4863783,0,4709.456101,2529.434735,74465.28103,4,671,0,0.033967974068089005,0.0632436490651622,0.0
5047739,1,3502.046995,5211.179806,50276.68003,5,678,0,0.10365003820639108,0.06965549421541628,0.2
8610288,1,3303.832541,4733.560992,65254.80497,7,664,0,0.0725396542703053,0.05062972056262971,0.2
7773641,0,2002.356685,835.5307109,38955.56341,6,650,0,0.021448302572502825,0.05140104544055932,0.0
2785347,0,3293.210967,1705.844233,61545.91544,4,615,0,0.02771661158672661,0.05350819698523279,0.0
3971952,1,3917.429033,8023.698054,68893.28593,6,645,0,0.11646560249938713,0.056862275911477925,0.2
1145722,0,3088.695077,2752.474577,40311.3029,5,644,0,0.06828046674224464,0.076621067908971,0.0
4989213,0,6884.68687,12466.1294,112145.4045,3,591,0,0.11116041228421446,0.06139071770881169,0.0
2366666,0,3469.936041,4943.561406,68544.2467,5,617,0,0.07212219324018043,0.050623301123827215,0.0
4227819,5,3629.735079,19427.77053,68348.97699,4,506,1,0.2842437646556501,0.05310591670642063,1.0
2893213,2,2073.267234,6371.07952,48384.67814,6,640,0,0.13167555856350685,0.04284966468105971,0.4
3898789,0,3009.5324,5803.207527,50990.06157,3,734,0,0.11381056128032441,0.059021940890745236,0.0
7469013,1,3337.668166,3930.364437,50348.63841,6,691,0,0.07806297371925296,0.06629113063238447,0.2
3632477,1,4018.745383,9586.036031,88875.51913,5,699,0,0.10785912841733518,0.045217686741404015,0.2
4219099,3,4865.872191,12061.38671,72227.73396,4,578,0,0.1669910718323192,0.06736847363499926,0.6
6892958,0,2569.884092,497.6568497,49765.68497,7,667,0,0.01,0.05163968090762119,0.0
8668550,0,2742.676014,5253.857425,65342.85397,6,826,0,0.08040446821334334,0.0419736183433189,0.0
6635732,1,5312.306605,8736.191189,76782.76157,6,693,0,0.11377802791106356,0.06918618836282629,0.2
5426273,5,7495.355223,33219.86663,99870.81458,5,596,1,0.3326283736615538,0.07505050654208852,1.0
4960968,1,4644.674863,7098.73118,73463.9594,7,713,0,0.09662875834595976,0.06322385698966287,0.2
3861860,1,5742.230317,8193.548694,82238.54989,5,690,0,0.09963148310566593,0.06982407064181759,0.2
6221321,2,4657.794042,12246.55361,71536.5845,1,563,0,0.17119287558382104,0.06511065735882317,0.4
7505000,0,5164.704429,843.8066465,84380.66465,3,600,0,0.01,0.06120720250809259,0.0
1221382,0,3166.608107,3203.061581,55664.58996,2,693,0,0.05754217507578313,0.05688729781851429,0.0
6747436,2,7903.338328,20825.91953,125196.1947,3,627,0,0.1663462661936641,0.06312762418169568,0.4
7420970,0,5264.29991,5645.256934,91111.76592,4,594,0,0.06195969178071661,0.05777848620146687,0.0
7838820,5,3424.181288,17958.7509,62475.97969,3,613,1,0.2874504887976091,0.054807964676832105,1.0
2443238,5,2579.381496,9253.918441,37319.70823,6,698,1,0.24796331160920226,0.06911580015854803,1.0
3763341,0,3322.305228,3902.547431,47798.30977,3,668,0,0.08164613873960422,0.06950675126351859,0.0
6803981,0,2878.748881,1100.734365,39255.32199,2,666,0,0.02804038558849177,0.07333397702694529,0.0
7242465,0,3452.868903,1212.887547,66366.0408,5,735,0,0.01827572554245243,0.052027646389296134,0.0
6300836,0,3951.471895,5010.973982,91129.06309,6,722,0,0.05498766049038726,0.04336126984096705,0.0
1358683,0,6477.952219,2885.294097,91784.99107,6,624,0,0.031435358475979204,0.0705774674430112,0.0
5442895,1,4517.67508,10895.49934,90588.38003,5,733,0,0.12027480054717565,0.04987035951524786,0.2
6324641,2,3952.175424,14439.26684,85713.54498,4,677,0,0.16845956894408218,0.04610911175033283,0.4
8726073,0,4461.25061,5826.236265,77434.9171,4,702,0,0.0752404274866848,0.05761290612913951,0.0
3240520,0,5020.356318,5166.543947,97108.62317,3,622,0,0.0532037606789601,0.05169835751055062,0.0
2744946,0,3463.062707,4339.669963,53206.129,4,636,0,0.08156334701590488,0.06508766512594817,0.0
7057508,0,4759.640329,1858.122818,76166.58571,6,652,0,0.024395511505198596,0.06248987380269431,0.0
5562138,0,4336.35848,6262.472652,67277.06575,4,737,0,0.09308480657095246,0.06445522603666763,0.0
2738116,0,3497.605289,5257.022571,55789.10097,3,623,0,0.09423027938426376,0.0626933438285876,0.0
4254020,1,3033.502993,5459.760802,58145.405,5,598,0,0.09389840524801572,0.05217098398403107,0.2
6231009,5,5061.135916,21023.69821,73239.89384,5,653,1,0.28705254892816207,0.06910353976012808,1.0
8357061,1,4865.029134,14473.13785,79350.00501,1,566,0,0.18239618067038607,0.06131101231042003,0.2
1450247,0,4341.544593,3268.270786,63628.29888,5,619,0,0.05136505051256841,0.06823291946226552,0.0
3749924,0,4684.35666,2948.571024,76991.50724,7,731,0,0.038297354210882435,0.06084251143957732,0.0
1056454,2,6540.795723,7352.231086,91675.55833,8,647,0,0.08019837806206247,0.07134721448278962,0.4
6455990,1,3868.511241,3869.09681,60554.29883,4,636,0,0.06389466783955494,0.06388499769207881,0.2
8378564,0,3148.916484,3278.524208,58947.2735,3,587,0,0.05561791094544856,0.05341920494422867,0.0
6865674,4,5493.456733,18074.77887,74984.32424,2,593,1,0.2410474329561018,0.07326140214876463,0.8
1001059,1,5076.742263,8776.446536,93059.12788,6,684,0,0.09431043182907593,0.054553941979194914,0.2
1509555,0,4341.524693,5093.654918,72963.41137,5,593,0,0.06981108506796507,0.059502764625189705,0.0
5915713,0,2926.527693,1465.617457,40356.72862,2,675,0,0.03631655753865215,0.07251647477565043,0.0
7638864,0,5819.347095,5777.070139,107232.6271,5,642,0,0.0538741826553646,0.05426843725066212,0.0
8162001,0,3504.443702,2513.827667,59368.26529,6,597,0,0.04234295300225707,0.05902890517150227,0.0
8072617,5,5915.84984,34580.06435,119549.8471,5,661,1,0.28925226747529653,0.04948437813602189,1.0
1601609,0,3595.47313,5376.366529,69205.6643,3,693,0,0.07768679895469191,0.051953451590522476,0.0
6536254,1,5024.166525,5537.183826,93225.69995,7,608,0,0.059395465295189784,0.053892505260830705,0.2
7548945,5,2093.614396,13697.64767,44802.78521,3,549,1,0.30573205674147863,0.04672955902600234,1.0
1838109,1,4575.873383,6175.533198,56219.27354,4,791,0,0.10984726071933515,0.08139332109555394,0.2
4419787,0,4416.138213,5328.093945,74682.09757,4,608,0,0.0713436568918802,0.05913248766025521,0.0
3487499,4,3910.85552,18092.90375,75685.73208,4,626,1,0.23905303222641433,0.051672295590220574,0.8
1047437,0,4288.236475,6184.100552,72622.24453,3,620,0,0.08515435720862868,0.059048525734130185,0.0
4336776,0,2981.852577,3916.427291,42889.16732,5,661,0,0.09131506941552811,0.06952460873749601,0.0
8604486,0,4653.707203,8587.562872,97088.59165,4,680,0,0.08845079247784104,0.047932585321418655,0.0
3876157,1,1745.565783,4362.110915,43647.15862,6,628,0,0.0999403180623353,0.03999265560897581,0.2
5713436,1,4394.304823,8552.157298,69456.16112,3,668,0,0.12313029053282062,0.06326731498171807,0.2
6134135,0,3285.85052,7197.059034,74329.83691,4,629,0,0.09682597639376417,0.04420634642288495,0.0
6521000,3,4558.458051,12973.59349,75043.7096,5,656,0,0.1728804927042146,0.06074403937781881,0.6
7820923,0,3588.381893,3904.009884,53960.63792,6,631,0,0.07234921666026145,0.06649999020248795,0.0
5451380,1,1230.822453,3343.572349,30415.5987,7,651,0,0.10992952602968162,0.04046681655488833,0.2
7778813,0,2271.318459,4062.42798,42390.09209,4,552,0,0.09583437496136848,0.053581352316425225,0.0
8967121,0,3381.040112,5359.454926,65771.86289,6,701,0,0.08148552725294414,0.0514055701547425,0.0
5426754,0,5298.888121,6573.217616,73960.26894,0,684,0,0.08887498261171142,0.07164506290936698,0.0
3222319,1,1372.02178,2667.281821,31883.9976,6,616,0,0.08365581551166595,0.0430316736694272,0.2
4904933,0,5506.294627,6371.656662,81850.50335,3,700,0,0.07784505166393703,0.06727258112823811,0.0
5259489,5,5916.251123,23547.09283,81668.77171,2,690,1,0.28832431707941014,0.07244202403347251,1.0
6769163,2,4345.808505,11954.81635,81088.62226,4,633,0,0.1474290229234436,0.05359332029425456,0.4
3647821,1,4018.192061,5858.383776,60739.95502,7,666,0,0.09645024883655239,0.06615401772485541,0.2
6130948,5,4364.100628,26212.19911,78498.86121,3,559,1,0.33391820856963994,0.05559444507513512,1.0
5406406,0,4032.297977,2952.375977,64086.10241,6,630,0,0.04606889584440247,0.06292000645011608,0.0
5536766,0,3720.388112,2710.786217,60497.07339,8,537,0,0.044808551308336275,0.061496993218435096,0.0
2331393,0,5623.392814,920.8586154,92085.86154,3,700,0,0.01,0.06106684261793355,0.0
2579068,0,3607.539792,4961.934202,60323.72649,2,699,0,0.08225510078231907,0.05980299961405783,0.0
3645629,5,4651.92823,24355.88637,91034.65106,3,597,1,0.2675452268603445,0.05110063229587119,1.0
4898185,0,2607.264528,1277.611615,39003.60309,1,627,0,0.03275624593071409,0.06684676084883215,0.0
4726842,0,6181.976916,2510.410525,88731.73169,4,597,0,0.028292139431816375,0.06967041889363582,0.0
7740109,4,2947.889285,11888.70979,49761.29981,2,668,1,0.23891477584777346,0.059240600552150253,0.8
2212980,2,4834.821693,10433.93469,84023.39724,4,667,0,0.12417891959542006,0.05754137361513805,0.4
6290747,0,2322.935162,1269.933589,49980.79998,8,626,0,0.025408428626756043,0.04647655025388812,0.0
7830976,0,1075.018648,401.9034192,18748.17513,6,687,0,0.021436935403749878,0.057339908580211776,0.0
6853077,0,1397.691075,1144.066579,21577.16831,5,755,0,0.05302209087694696,0.06477639025285055,0.0
3432373,0,4398.243607,5384.026013,85997.24558,3,589,0,0.06260695882394794,0.051144005570602606,0.0
8030352,0,4903.960705,2018.670418,68686.64063,5,706,0,0.02938956396010308,0.07139613555154882,0.0
5930590,5,2444.090241,10618.67185,35578.86136,4,634,1,0.2984545160834793,0.0686950101148487,1.0
7317998,0,4085.583633,1212.869622,70590.80529,4,565,0,0.017181694089156634,0.05787699426597659,0.0
5897045,4,6188.178233,26058.48561,97386.06279,2,492,1,0.26757920859981404,0.06354274991426624,0.8
7994039,1,4325.70498,10061.25317,89279.12888,6,636,0,0.11269434744959621,0.048451469388933854,0.2
5605235,5,4596.778439,17794.57179,60080.28498,3,616,1,0.2961798832333036,0.07651059645489718,1.0
1052192,4,6144.471936,20930.042,85548.94352,4,658,1,0.24465576240701192,0.07182405396465848,0.8
8943207,1,3722.056489,6122.425382,57143.59553,5,722,0,0.10714105973233289,0.06513514689578723,0.2
6712264,0,3992.953089,5587.809483,79183.96307,4,679,0,0.07056743899090122,0.0504262849975084,0.0
3443303,0,3563.564493,2637.63437,47965.77094,5,584,0,0.05498992965836817,0.07429390632452534,0.0
3436194,0,4691.984842,3803.55797,90215.51407,5,609,0,0.04216079694506583,0.052008625017193784,0.0
3139232,1,4708.2918,11117.61762,93829.33843,6,742,0,0.11848764795772418,0.05017931362174691,0.2
1250602,5,3501.449146,20001.39471,58398.61318,4,584,1,0.34249776871156856,0.05995774480478853,1.0
4545556,2,4521.144514,9204.987149,65213.89018,5,606,0,0.1411507138064126,0.06932793767586891,0.4
5466207,0,5440.142069,6157.422374,74803.43592,5,658,0,0.08231469982990053,0.07272583140188997,0.0
5170217,1,5247.328101,8748.086003,109595.5896,8,690,0,0.07982151503476194,0.04787900790671963,0.2
1504299,0,2852.449599,5032.469818,53317.56155,4,649,0,0.09438672121718589,0.053499250829860956,0.0
7894013,0,5184.740815,6278.887257,80614.46728,2,650,0,0.0778878465473375,0.06431526486420516,0.0
2088887,5,3411.916732,18131.92752,60719.62292,1,615,1,0.29861726157109675,0.056191335978737995,1.0
5366523,0,4173.626108,5152.998779,63795.59889,5,620,0,0.08077357793732907,0.06542185010593606,0.0
5393292,5,6388.812678,26125.76738,92066.09971,2,622,1,0.2837718493809756,0.0693937583771246,1.0
3451952,4,3235.592379,12062.9346,46797.52289,3,651,1,0.2577686564383878,0.06914024886756137,0.8
6164422,0,4624.850354,5567.066019,82464.87215,6,622,0,0.0675083326252389,0.056082671729455906,0.0
1555905,0,3901.990317,4862.100959,68943.28048,3,632,0,0.07052320291620681,0.0565971083742083,0.0
6640520,2,3259.499734,9440.890252,71333.5378,4,615,0,0.13234854940841023,0.045693790530041536,0.4
1325537,5,3386.970037,17780.46607,70836.83747,4,494,1,0.2510059272130857,0.047813682230441336,1.0
8586659,5,5861.240056,38190.69281,106031.8441,4,589,1,0.36018135055712003,0.055278111078330285,1.0
5516505,5,2928.999752,17797.92181,57924.0348,5,647,1,0.3072631571929102,0.050566224575225895,1.0
2868015,2,2957.777477,9195.241425,66436.67943,5,685,0,0.13840609590803565,0.04452024848888508,0.4
1981425,5,3207.605597,15512.69351,57696.28541,3,614,1,0.2688681498256614,0.05559466392344305,1.0
4846989,0,3862.990456,6347.338417,73355.17947,6,662,0,0.08652883767527098,0.05266145463634021,0.0
4402294,0,5080.47197,8260.685755,97050.79346,4,539,0,0.08511713774297668,0.05234858767119656,0.0
5556541,0,4809.657091,3133.706827,65575.78604,6,589,0,0.047787560260253645,0.07334501622391837,0.0
2550732,2,6012.945854,14759.72636,92871.25027,3,626,0,0.15892675415793128,0.06474496506204944,0.4
1716184,1,3627.466867,7877.144161,76768.24499,5,629,0,0.10260940786162422,0.0472521791721632,0.2
7030220,2,4999.237224,13354.42015,91783.09711,3,522,0,0.145499776870626,0.054467950869085686,0.4
1137519,1,555.1278809,1180.030365,10266.31723,6,684,0,0.11494193473310389,0.054072737912074044,0.2
6290715,2,2580.608899,11247.15587,81528.9098,8,675,0,0.13795297763199088,0.031652684984142886,0.4
2796500,1,4276.879774,5537.049175,60452.31268,5,635,0,0.09159366994460533,0.0707479926638929,0.2
5440309,5,4854.454453,21002.15478,89538.58671,5,628,1,0.2345598199804331,0.054216339919712364,1.0
8429153,3,3427.83291,10092.33447,57302.14944,4,598,0,0.17612488481898037,0.0598203198920002,0.6
4096418,5,4354.588613,19350.89309,63421.05751,2,610,1,0.3051177928868314,0.06866155791100431,1.0
2851148,1,1977.896196,5168.970449,55421.42355,5,630,0,0.09326664884991033,0.03568829649811476,0.2
5140585,1,3026.541598,6118.485584,51359.6894,5,561,0,0.11913011265212207,0.058928346984902125,0.2
8552398,0,2723.199723,4258.909396,53872.12477,4,651,0,0.07905590162227417,0.050549328333091476,0.0
8686940,0,6416.494774,2791.547162,111014.6034,6,713,0,0.025145765300279403,0.05779865510918899,0.0
1945630,0,3482.90016,3767.441303,56582.20927,4,691,0,0.06658349597171889,0.06155468662208354,0.0
8453672,1,4780.748092,7987.807381,77455.80989,5,671,0,0.10312728499442457,0.061722265880241246,0.2
4751584,3,5573.688747,17887.72617,84892.17652,0,538,1,0.2107111267878234,0.06565609430083205,0.6
7654997,1,4191.042201,4461.622873,61768.87213,6,609,0,0.07223092666497098,0.06785039221987814,0.2
3292947,1,4261.748114,6482.603074,67145.62884,6,609,0,0.09654542203256844,0.06347022416239835,0.2
1579460,0,4532.025585,7030.406255,76008.74876,2,662,0,0.0924946979090358,0.059625051838572064,0.0
1907107,1,817.2057672,2913.01407,27496.42678,4,700,0,0.10594154990781679,0.029720435085565686,0.2
6251795,2,6978.124492,13201.6942,109213.2988,8,608,0,0.12087991430582078,0.06389445762259129,0.4
8627023,0,3841.605821,5395.47597,64868.39941,4,687,0,0.08317572221719167,0.0592215293724017,0.0
5261930,2,1359.391813,3370.110604,36836.41,10,722,0,0.09148857350648447,0.036903482532635506,0.4
6807758,5,4760.317274,25902.08046,80421.18183,1,517,1,0.3220803259861768,0.05919233174243443,1.0
7064816,0,2964.078327,4198.946502,51123.96078,4,638,0,0.08213265243804531,0.0579782607172245,0.0
2973250,0,7638.643598,1015.060407,101506.0407,4,551,0,0.01,0.07525309375996575,0.0
8693138,2,4539.911168,10234.46854,67401.03325,5,727,0,0.1518443864508561,0.06735669987670405,0.4
8570730,1,4733.545436,8362.280299,81271.28205,6,638,0,0.10289342173604853,0.05824376479120647,0.2
8192521,1,3644.478598,4828.70943,89387.92537,9,743,0,0.0540197057937379,0.04077148656168661,0.2
8807140,0,4260.484964,4756.076808,78548.71838,5,674,0,0.0605493877696544,0.05424003156090705,0.0
2981765,0,4406.717484,3378.859406,62043.95888,6,611,0,0.054459120065743945,0.0710257302007934,0.0
1454384,4,2715.506159,13038.84307,51197.50466,3,638,1,0.25467731594714016,0.05303981467521781,0.8
3676950,3,5330.398702,11705.34599,63410.51778,4,680,0,0.18459628465124953,0.08406174383394224,0.6
8439922,0,4483.31637,5440.181078,71614.34656,4,647,0,0.0759649614821536,0.06260360647490909,0.0
8565164,1,3144.663196,4437.849131,58565.82257,8,592,0,0.07577540852765657,0.053694510859834406,0.2
6153585,4,4099.798678,21819.64321,89396.20048,3,595,1,0.24407797079565544,0.045860994717747766,0.8
2661344,2,4959.162199,11858.14399,90932.64895,9,665,0,0.13040579073551778,0.054536651645624365,0.4
1357554,0,4522.608048,5817.459975,68595.66973,5,635,0,0.08480797691600875,0.06593139283866571,0.0
6522091,2,3043.618275,6525.44048,46397.91049,6,722,0,0.14064082651753054,0.06559817549663106,0.4
6762170,2,2794.488199,6846.898212,53792.46441,7,713,0,0.12728359421895466,0.05194943622029902,0.4
3331844,0,3325.862387,3827.4871,63787.18927,6,594,0,0.06000400932856466,0.05213997395185743,0.0
5041525,0,2521.946675,1105.82593,56822.85212,5,671,0,0.019460936731311683,0.04438261334848322,0.0
5365124,5,4187.127896,18215.03757,74350.33746,5,639,1,0.24498930593017917,0.05631619221974141,1.0
4117585,0,4148.642374,2826.167645,55163.9846,2,608,0,0.051232115763443234,0.0752056328795364,0.0
6002404,0,3939.918175,5419.898322,72052.57079,5,600,0,0.07522144265742443,0.054681160322274186,0.0
2254888,0,4912.961055,6214.858343,86060.65444,5,565,0,0.07221486268539698,0.05708719143456237,0.0
5518640,1,5587.232892,7675.063376,87129.74882,4,701,0,0.08808774821394005,0.06412543324947004,0.2
