customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,dti_ratio,lti_ratio,credit_utilisation,predicted_pd,expected_loss
3667119,0,2644.775108,6200.778599,66667.77191,4,587,0,0.0930101370024922,0.0396709689288909,0.0,3.601023586405302e-26,8.571507790181066e-23
2088377,1,5196.494416,5132.039605,77712.69649,5,625,0,0.0660386247910003,0.0668680235110446,0.2,6.197786912829889e-25,2.8986088575670556e-21
5959502,0,4030.879638,642.1732602,64217.32602,4,619,0,0.0099999999999999,0.0627693472746687,0.0,1.327961351681338e-31,4.8175671352889365e-28
8485635,1,4737.029239,8583.916768,76061.27012,5,728,0,0.1128552909313421,0.0622791235477202,0.2,1.450638908616129e-24,6.184547032811087e-21
1223271,5,5775.321503,31322.85303,94402.41559,4,611,1,0.3318013933672902,0.0611776877414117,1.0,1.0,5197.789352700001
1263821,0,2887.499392,4330.16761,47360.11252,4,769,0,0.091430686702262,0.0609690146065556,0.0,5.108606983042993e-30,1.3275989601753236e-26
5644948,0,1826.879303,3562.402971,41346.61673,3,632,0,0.0861594793659432,0.0441844931334965,0.0,1.5215303375499245e-24,2.5016870543009047e-21
1315163,5,3244.075582,18409.24041,63184.86035,3,631,1,0.2913552440889425,0.0513426090368814,1.0,1.0,2919.6680238
7691726,2,3557.757356,8831.818522,52558.82584,2,630,0,0.1680368307481961,0.0676909595893666,0.4,0.00010286052135046227,0.329357498828942
4070795,1,5325.658225,9115.671444,84070.52297,6,678,0,0.1084288656947318,0.0633475091727504,0.2,3.498453432062945e-26,1.6768410565720952e-22
7714808,0,3677.202798,5205.001845,68567.76148,4,568,0,0.075910336470853,0.0536287421177162,0.0,1.4048685261097098e-26,4.6493878275294845e-23
7988125,1,2633.911296,5597.73721,51259.06372,5,684,0,0.109204827473583,0.0513843036694467,0.2,2.7403068312441e-23,6.495952605587822e-20
1047979,2,3120.340423,9136.100488,63561.85038,8,689,0,0.143735596641389,0.0490914031662902,0.4,1.1603332449871738e-22,3.2585712556358163e-19
3611048,3,5142.889439,16197.48193,85177.80569,5,589,0,0.1901608265062598,0.06037828043748,0.6,0.0012979576695979563,6.007727512119942
4038498,1,3485.793496,10845.86733,98456.87972,5,651,0,0.1101585522600796,0.0354042653587356,0.2,1.3089129763461438e-23,4.106340305799651e-20
3273853,0,9551.487461,7778.727238,120755.0659,3,587,0,0.0644173988066201,0.0790980269838931,0.0,6.420295550326431e-27,5.519103520037131e-23
8883093,2,3005.489332,9592.16116,54812.24987,1,653,0,0.1750003180447809,0.0548324387181372,0.4,0.01041170070236456,28.163029850040235
5464694,3,5490.390045,8235.869438,62473.97974,7,610,0,0.1318287945201424,0.087882828464739,0.6,4.847960884462662e-12,2.3955476560742876e-08
2879586,0,2833.744859,3039.912526,55882.1341,6,667,0,0.05439864770662,0.0507093171124973,0.0,7.180688783097608e-35,1.831341593086363e-31
6209401,5,5344.410484,23379.23203,85738.54002,3,614,1,0.2726805474474651,0.0623338172396372,1.0,1.0,4809.9694356
6482536,0,4006.531574,784.431588,78443.1588,6,594,0,0.01,0.0510756021977024,0.0,1.0540468254340618e-36,3.800764697918431e-33
4524433,0,2699.937121,4379.403299,52491.09872,4,679,0,0.083431351329885,0.051436094630103,0.0,1.6723133459160886e-28,4.0636267925243056e-25
5751140,1,1941.636994,4482.140587,42314.88964,4,561,0,0.1059234852112921,0.0458854320670278,0.2,8.09747178978561e-18,1.4150115706427217e-14
2945476,0,4434.637826,5879.431936,71759.25035,4,673,0,0.0819327390869266,0.0617988315704304,0.0,7.570135668716765e-29,3.0213728985998855e-25
2558353,1,5152.987122,10173.14527,101609.5922,5,679,0,0.1001199301142358,0.0507135892432013,0.2,6.328378796178506e-25,2.9349048995861136e-21
4800569,4,6361.664916,23782.18042,94825.56781,3,511,1,0.2507992408508627,0.0670880761689372,0.8,0.9999999999999964,5725.49842439998
1734633,1,4319.231095,6633.137534,77252.22601,5,585,0,0.0858633838349378,0.0559107655285026,0.2,8.79246236256119e-23,3.4179009154192315e-19
2112609,1,1199.840506,2362.152297,20173.43231,6,678,0,0.1170922360013609,0.059476269955571,0.2,2.583853555269007e-24,2.7901909414654777e-21
5368851,4,6027.062467,17653.62524,80492.5566,5,639,1,0.2193199717550032,0.0748772647010195,0.8,0.9999382342703742,5424.021180980303
1228896,0,5750.212983,6817.34879,121309.5288,4,606,0,0.0561979661238285,0.0474011649363524,0.0,9.586873163163594e-31,4.9613906276277824e-27
8059451,2,4389.8167,9771.735356,71308.1422,4,722,0,0.1370353378242968,0.0615612265944014,0.4,4.11655614580835e-14,1.6263834223821417e-10
7007589,0,3276.308396,3498.519342,57926.41688,7,710,0,0.0603959217648056,0.0565598318084679,0.0,5.147610111903469e-38,1.5178642406067452e-34
3416916,1,4418.114692,5730.469031,59455.56433,6,636,0,0.0963823839799722,0.0743095241259145,0.2,4.624387245787491e-25,1.8387965908900018e-21
2465478,0,2845.488935,6069.016398,63188.47881,3,687,0,0.0960462494476055,0.0450317682683268,0.0,6.315619175832229e-26,1.6173922034253984e-22
3387147,1,3896.786508,5996.302365,68379.39556,4,669,0,0.0876916550064924,0.0569877296528708,0.2,4.211706020674361e-22,1.4770907277323598e-18
8485685,1,5343.824505,9254.010448,87266.75954,5,699,0,0.1060427876178705,0.0612355097538665,0.2,1.5001636707287216e-24,7.214950246635804e-21
7489012,1,3713.969038,6197.828848,69246.90511,7,631,0,0.0895033335880445,0.0536337188225277,0.2,2.1762756516520524e-28,7.274358349550097e-25
6850729,3,1833.899606,7241.371217,36475.11298,4,652,0,0.1985290962901357,0.0502781062530378,0.6,0.018561016911723852,30.63513744123274
5252535,1,2361.711076,4763.212346,47890.64084,5,645,0,0.0994601922725075,0.0493146684733317,0.2,8.236649778855056e-23,1.7507328310669443e-19
7893233,0,4866.976363,5396.369288,76566.36068,3,655,0,0.0704796367500537,0.0635654655618405,0.0,8.124291193667198e-27,3.558665988513658e-23
3507963,0,3911.225371,7421.723504,70748.63265,2,596,0,0.1049027129713721,0.0552834058341338,0.0,1.1651839746371389e-20,4.101567411135059e-17
1616185,1,3478.624993,7323.048872,75928.65371,5,633,0,0.0964464469496518,0.0458143905235851,0.2,1.9620562125121572e-23,6.142732000664138e-20
3927085,1,4631.712764,12069.01018,94561.56977,5,673,0,0.1276312376090539,0.0489809208462339,0.2,1.0024778688220299e-22,4.178870586585462e-19
2466082,5,5118.924546,32914.55355,102522.6117,5,558,1,0.3210467720654057,0.0499297126860064,1.0,1.0,4607.0320914
8671361,0,1540.40682,1422.178988,24164.84959,2,624,0,0.0588532108467388,0.0637457648665629,0.0,2.142905145413813e-22,2.970851130547676e-19
7000068,0,5430.22375,1280.201281,81855.08144,6,663,0,0.0156398510450251,0.0663394825888771,0.0,4.800848948389592e-38,2.3462715581736914e-34
1651591,1,3897.112566,4863.665493,72582.3636,5,712,0,0.0670089158270398,0.0536922796766017,0.2,4.24351820239803e-27,1.4883721299553585e-23
2514958,1,3553.882441,6078.188634,63036.70751,7,616,0,0.0964230029469063,0.0563779832637391,0.2,2.2595109206099815e-27,7.227032567403203e-24
7941350,0,4728.193769,4375.938894,72936.95016,4,649,0,0.0599961869039027,0.0648257674419876,0.0,1.296109954861532e-29,5.51543311126365e-26
5588945,1,3313.069921,4591.628634,52104.31349,7,639,0,0.0881237718424452,0.0635853291040069,0.2,5.059420104404121e-28,1.5085991309043576e-24
3769733,5,4764.435819,17874.86079,70500.97312,4,528,1,0.253540625029035,0.0675797171039105,1.0,1.0,4287.9922371
3946973,0,4658.332948,2200.945011,60932.29582,3,555,0,0.0361211567918236,0.076450967181036,0.0,1.36793728851716e-25,5.735076607707542e-22
7416798,0,4259.415094,1327.96884,97522.82114,3,670,0,0.0136170059938444,0.0436760857018825,0.0,4.1856821599906967e-32,1.6045701993855808e-28
2935410,1,9169.4979,13774.80052,120858.1249,5,697,0,0.1139749647067377,0.0758699335074658,0.2,1.3754291655434521e-24,1.1350795360544493e-20
5124513,1,3203.317737,2772.380059,43560.78305,7,628,0,0.0636439445043447,0.0735367344825542,0.2,1.1646046890746016e-28,3.3575389713954373e-25
4852686,0,1916.079818,493.5361514,48242.93386,4,680,0,0.0102302267277573,0.0397173153598084,0.0,9.241556588950534e-33,1.5936804060293736e-29
3863266,0,5731.233045,6717.219838,82856.09852,4,626,0,0.0810709164199733,0.0691709258264988,0.0,5.972398372759673e-28,3.080628622067802e-24
2737686,2,2935.631171,6330.356273,61986.23436,5,575,0,0.1021251950269301,0.0473594048954581,0.4,5.463175021522031e-15,1.4434080197227803e-11
3913748,5,3273.84721,20551.52564,70074.28481,3,440,1,0.2932819891879536,0.0467196664065389,1.0,1.0,2946.462489
8924809,2,2616.30064,7064.205936,59894.44433,7,705,0,0.1179442603570774,0.0436818584639501,0.4,3.195824156699569e-22,7.525113107850488e-19
5057311,0,3938.336487,2937.919967,60632.09797,5,636,0,0.0484548624468453,0.0649546464473097,0.0,6.016765331584074e-32,2.1326441795184794e-28
1329701,1,4717.704748,8760.954045,63546.22748,3,700,0,0.137867413887903,0.0742405164725917,0.2,5.317131840610108e-17,2.2576192317169456e-13
6678524,0,4517.207596,5082.071807,80402.47937,6,664,0,0.0632078991446654,0.0561824415291038,0.0,4.841396625080401e-35,1.9682634249055758e-31
4429375,2,2737.911979,5591.914804,42262.00019,5,749,0,0.1323154318030398,0.0647842498388858,0.4,5.835866098945349e-17,1.438027893012822e-13
2957898,1,5805.273483,12049.71987,94527.40731,5,695,0,0.1274732928036763,0.0614136539676981,0.2,3.805424755718177e-23,1.9882378283330238e-19
6709560,1,2611.709739,4274.874976,45589.82989,5,668,0,0.0937681712415795,0.057287113053538,0.2,1.645869552150893e-23,3.86868018462845e-20
4154766,1,6478.142251,10368.00696,97078.66525,6,635,0,0.1068000567714851,0.0667308541409926,0.2,1.7881319289620401e-25,1.0425395699434012e-21
8751873,3,2559.599401,10524.53142,59521.0409,6,617,0,0.1768203522798271,0.0430032701427437,0.6,8.582725893620516e-08,0.00019771506050632437
3920014,0,3968.725599,579.7571661,53524.78821,2,693,0,0.0108315639442676,0.074147432091259,0.0,7.62660234838784e-28,2.7241102776096303e-24
7019590,1,6570.33897,5509.513949,83002.83839,5,535,0,0.0663774161928391,0.079158003478488,0.2,1.203974882395254e-22,7.119470779832434e-19
3799674,3,6926.990556,14855.59029,79189.61043,5,594,0,0.1875951934772007,0.087473476866301,0.6,0.0016230774326680152,10.11873784297326
6778719,1,5607.376723,6825.06147,81271.45519,5,735,0,0.0839785808442099,0.0689956481016714,0.2,1.176052488339887e-26,5.935112413328981e-23
2583095,1,3927.137575,8671.118138,77154.16869,5,636,0,0.1123869038475411,0.0508998754270681,0.2,1.9206006902313874e-22,6.788216823460756e-19
6475549,0,4228.294,3871.532055,79941.72504,7,664,0,0.0484294284750901,0.0528922036381415,0.0,1.8389076161641903e-38,6.997897835983213e-35
5728920,1,2808.571853,5213.043732,55955.69818,6,638,0,0.0931637688664078,0.0501927765062514,0.2,1.296411414818372e-25,3.276958148610108e-22
4318188,0,6461.355169,7322.208479,70210.35346,2,719,0,0.1042895829198692,0.0920285235806588,0.0,2.968218415425531e-23,1.726084206110767e-19
8520529,0,3034.730521,666.232901,66623.2901,4,703,0,0.01,0.0455505952414679,0.0,3.951238259511435e-34,1.0791849007694043e-30
6158498,0,3367.065544,4886.439682,82159.35523,6,690,0,0.0594751464190622,0.0409821320356532,0.0,3.2382014604358304e-36,9.812912905767567e-33
5805135,0,3765.302218,4104.705296,61213.55762,3,598,0,0.0670554931879811,0.0615109195478254,0.0,4.3873072255454975e-25,1.4867583864654498e-21
5584364,0,4785.102764,4986.506656,66640.47583,3,624,0,0.0748269965646792,0.071804750857524,0.0,2.706073395711051e-25,1.1653955356863435e-21
3427418,1,3826.410724,9036.310531,86161.88948,5,704,0,0.1048759560118225,0.0444095498264135,0.2,5.992387022994335e-25,2.063640057042956e-21
8354020,4,5265.516474,16584.95201,81576.194,6,696,0,0.2033062735189631,0.0645472191801446,0.8,0.12244034053886839,580.2404671706234
4922623,1,6783.031982,9748.919327,94838.74201,3,561,0,0.1027946925526706,0.07152174141328,0.2,1.8192081336070506e-16,1.110577225695404e-12
3411958,0,6309.75004,2276.454903,89165.65529,4,657,0,0.0255306249429347,0.0707643544981342,0.0,1.1455598492238996e-32,6.505376674016605e-29
3497624,0,3558.702929,2140.20134,60936.69656,7,557,0,0.03512171582673,0.0583999975367224,0.0,1.0208642484102834e-35,3.269657331836153e-32
1820658,0,3721.633122,2324.707994,90207.84452,5,570,0,0.025770574680837,0.0412562027371674,0.0,2.7422300218888674e-33,9.185016669843955e-30
5572774,3,7096.627017,16996.72086,93194.28495,6,581,0,0.1823794331285332,0.0761487361677536,0.6,3.4014471554226015e-06,0.02172492160206285
2546150,0,2917.484591,3821.920575,56616.22316,5,655,0,0.0675057494421533,0.0515308939410362,0.0,2.2344392034426688e-31,5.8670477510132695e-28
3409669,2,4412.678018,11119.31097,67496.3005,3,494,0,0.1647395618371706,0.0653765907955207,0.4,0.00046986325243195766,1.866019720925236
1567714,0,5359.893691,703.1959293,70319.59293,4,662,0,0.01,0.0762219101059861,0.0,8.496144539458285e-33,4.0984588363379907e-29
4502913,1,2925.874109,5668.033407,46090.89558,5,660,0,0.1229751198295114,0.0634805219595171,0.2,1.4341072889530516e-21,3.776415647648323e-18
2469689,5,5206.692349,20458.40822,75436.75158,3,558,1,0.2711994855492159,0.069020633046193,1.0,1.0,4686.0231141
8928046,2,5479.086601,11176.18085,73872.35053,5,711,0,0.1512904458815248,0.0741696529444384,0.4,3.2574825628828695e-15,1.6063226156954402e-11
4424285,2,2845.002894,6870.954791,62328.25136,10,826,0,0.1102382088551505,0.0456454790872862,0.4,4.568399280716213e-33,1.1697398257126629e-29
1931774,0,6916.514667,8374.639532,97448.02928,4,710,0,0.08593954740672,0.0709764447583295,0.0,3.421062470486595e-30,2.1295645878459413e-26
6125445,2,5771.842838,14252.24887,81904.82634,3,626,0,0.1740098783780657,0.0704701187453857,0.4,7.250256322964449e-07,0.003766260602822991
6294117,1,5961.472513,12214.1923,101099.6827,6,782,0,0.1208133593875265,0.0589662831157431,0.2,2.0823964415067235e-28,1.117273423249021e-24
8087858,0,5827.502876,6794.448993,81276.61839,2,662,0,0.083596600444144,0.0716996227382043,0.0,9.347453668865422e-24,4.9025081824730996e-20
7280319,1,1896.982906,5786.796191,48070.05988,6,540,0,0.1203825459224703,0.0394628779480521,0.2,1.4311207038971483e-21,2.4433303605440202e-18
2037750,5,5528.310211,22566.68211,73708.23089,4,611,1,0.3061623083001117,0.075002616997419,1.0,1.0,4975.4791899
6417899,1,4665.916576,10475.16741,90946.15902,5,725,0,0.1151798770049915,0.0513041631035117,0.2,8.371911995770824e-25,3.515637865849229e-21
6513940,3,4942.11184,15421.36758,89656.85092,4,689,0,0.1720043412383549,0.0551225231456077,0.6,5.000406868985468e-05,0.22241312992827367
8996373,0,6330.587098,4194.859404,96015.68912,3,644,0,0.0436893120535466,0.0659328403099628,0.0,5.0030828590792255e-29,2.8505206618120708e-25
5315131,3,4317.412776,14210.63003,81283.66714,5,574,0,0.1748276194961053,0.0531153788689657,0.6,0.0002510485702386853,0.9754922740905301
5886567,0,3021.172332,1220.844072,50275.47379,5,658,0,0.0242830943194976,0.0600923691862039,0.0,1.468903051170613e-33,3.994028330928333e-30
8588866,5,2189.807234,8342.926962,30883.16457,4,678,1,0.2701448209133446,0.0709061802600108,1.0,0.9999999999999947,1970.8265105999892
1404083,3,4164.052188,13923.64106,68732.13537,4,637,0,0.2025783279545443,0.0605837744685801,0.6,0.11787741216854236,441.7629264505769
7049840,0,2932.392375,573.863694,57386.3694,5,707,0,0.01,0.0510991095212933,0.0,3.979392582342771e-36,1.0502226419034152e-32
5979737,0,3775.766966,2803.921238,68219.56862,2,608,0,0.0411014214062029,0.0553472712064768,0.0,7.4607229207471485e-25,2.535295603197251e-21
4597323,0,3403.661304,3911.50791,61945.88433,2,537,0,0.0631439514070458,0.0549457214278823,0.0,1.798710654520985e-21,5.50998166669703e-18
5039971,0,2345.799605,2356.75032,45666.34351,4,574,0,0.0516080364411904,0.0513682380654434,0.0,2.0440373505436665e-27,4.3154118085595215e-24
6210147,1,2147.755198,4366.080631,36289.30439,6,674,0,0.1203131529906958,0.0591842481993631,0.2,2.189962281720417e-24,4.233152586590069e-21
7315390,2,2154.241516,4991.842104,39963.33083,6,724,0,0.1249105617656044,0.0539054546069727,0.4,2.5163130093619498e-19,4.878671356816569e-16
7390068,1,1185.12507,1925.368863,23777.21127,6,766,0,0.0809753861012818,0.0498428960630587,0.2,1.2122880247602566e-28,1.2930416371837447e-25
1412856,5,1823.504697,9175.607591,35194.24858,5,656,1,0.260713268821266,0.0518125765025212,1.0,0.9999999999974392,1641.1542272957972
7348809,0,3223.236691,3181.545444,73222.58606,1,647,0,0.0434503288560852,0.0440197057279405,0.0,1.2238947638556346e-23,3.550412257904036e-20
3120024,1,6696.683343,8997.780175,79730.24667,4,798,0,0.1128527823605189,0.0839917549824883,0.2,1.0748701110808985e-23,6.478258291887612e-20
3142036,0,3642.359375,10006.35389,97082.72073,3,686,0,0.1030703900216085,0.0375181015489861,0.0,2.4418071315580292e-26,8.004545187815021e-23
8189983,0,7543.189933,2466.238619,105750.7204,3,656,0,0.0233212465094469,0.0713299153373899,0.0,3.8283551021385562e-31,2.599020869976067e-27
3018989,1,3882.139639,4898.062619,60722.29161,5,655,0,0.0806633361345896,0.0639326931851279,0.2,2.9027107303346893e-24,1.0141855548104644e-20
7352398,5,3062.407868,13426.02492,50260.48865,3,551,1,0.2671288178969983,0.0609307221289819,1.0,1.0,2756.1670811999998
1399722,3,2548.907375,9237.85382,50791.69584,5,656,0,0.1818772472000218,0.050183545417136,0.6,6.5385716587904705e-06,0.014999592170751313
5514855,5,4164.953413,21207.42319,78054.61292,7,655,1,0.2716998060285813,0.0533594781549779,1.0,0.9999999945647915,3748.458051326349
6004763,1,1562.127513,3587.321235,37686.81372,5,597,0,0.0951877030956386,0.0414502410473346,0.2,1.0047189736873548e-21,1.412549236467126e-18
2393485,5,6625.878299,27800.79954,110918.2858,6,486,1,0.250642167244889,0.0597365732008094,1.0,0.9999999999999936,5963.290469099961
5984706,4,3182.230359,10533.4897,40152.78242,2,483,1,0.2623352371902699,0.079253047166538,0.8,1.0,2864.0073231
2532427,1,3479.849474,9188.36408,83031.65237,6,757,0,0.1106609806951141,0.0419099147695306,0.2,2.613181668502833e-28,8.184130969145424e-25
1908587,1,3081.594085,10048.67659,93509.11989,6,638,0,0.1074619951703194,0.0329550111114835,0.2,7.953419579701406e-26,2.205828965909794e-22
4937114,1,5654.331315,9699.169159,101537.3788,8,668,0,0.0955231391003762,0.0556871900951612,0.2,3.3349297634617393e-32,1.6971118015380532e-28
8664550,0,4316.735589,5557.131593,87636.58543,3,749,0,0.0634110921338757,0.0492572316438321,0.0,3.0496914645285127e-30,1.1848240512359787e-26
2931541,3,3005.199529,10576.79792,43994.07079,3,714,1,0.2404141678656421,0.0683091942854056,0.6,0.9845299700342488,2662.838102009978
7810986,0,5929.365413,8625.555369,89048.5931,4,712,0,0.096863465987763,0.0665857281578994,0.0,2.652956968028524e-29,1.415731615956511e-25
8271560,1,3811.314449,7710.842703,72713.49586,5,746,0,0.1060441753185156,0.0524155028433534,0.2,1.5954055067473768e-25,5.4725328538924e-22
1927234,5,3488.858869,14194.63668,53827.20594,5,620,1,0.2637074771412517,0.0648159013285763,1.0,0.9999999999999432,3139.972982099822
8240090,3,6129.876216,20794.71574,97874.43095,5,630,0,0.2124632096264566,0.0626300061875353,0.6,0.004259068485956988,23.49680635294458
7082245,5,5104.552706,32844.22681,103674.0887,4,559,1,0.3168026574609283,0.0492365331589357,1.0,1.0,4594.097435400001
7649501,4,3422.483422,15236.00022,66070.07001,7,688,0,0.2306036639236793,0.0518008142186317,0.8,0.023085936299645945,71.11011084019763
6861612,0,4015.14258,788.6897564,78868.97564,3,655,0,0.0099999999999999,0.0509090240797249,0.0,5.472489038820699e-31,1.9775541382517038e-27
5094620,3,2733.180235,11868.70197,54620.61701,3,605,1,0.2172934437526962,0.0500393511574504,0.6,0.9990540029062109,2457.535188996799
5965422,1,3452.556284,5867.835732,57196.1728,5,733,0,0.1025914050668788,0.0603634144555909,0.2,6.648629253213522e-25,2.0659290037351715e-21
6883308,5,1663.142168,10635.42804,38021.72133,4,633,1,0.2797197935278224,0.0437418956802395,1.0,0.9999999999999998,1496.8279511999997
6938083,0,4171.603305,7553.746271,86258.87103,4,613,0,0.0875706600469287,0.0483614410342694,0.0,1.4427989810095627e-27,5.416906497867111e-24
4975651,1,4145.264509,6499.58475,62726.68853,6,711,0,0.1036175334983844,0.0660845424195709,0.2,9.300931734366667e-27,3.4699339997191765e-23
4245257,2,4730.753483,13710.30257,110417.409,9,594,0,0.1241679432090278,0.04284427180319,0.4,9.25515169810587e-25,3.9405457018356946e-21
8064332,3,5702.34657,15067.14356,77954.83237,3,524,1,0.1932804304996288,0.0731493660705308,0.6,0.9999048301974176,5131.623490922409
5073102,5,4238.354986,25578.35158,91044.67534,5,689,1,0.2809428611226238,0.0465524751466481,1.0,0.9999999999999156,3814.519487399679
5364583,3,1776.616214,5988.914012,38889.30699,8,585,0,0.153998990353312,0.045683925775711,0.6,5.84994551850731e-13,9.353797253277052e-10
7343269,1,3564.60071,5387.645129,59286.55278,5,649,0,0.0908746566694883,0.060124944744679,0.2,1.6025171765500467e-23,5.141100478785743e-20
7963279,5,5729.907868,30666.77423,111747.5816,3,606,1,0.2744289745774686,0.0512754529982597,1.0,1.0,5156.9170812
3086506,0,3635.331795,5118.134029,64015.78645,6,579,0,0.0799511231967376,0.0567880517696896,0.0,2.7985899282470978e-31,9.1564226525911e-28
3119185,1,4694.803137,4868.535189,77685.717,7,654,0,0.0626696306220614,0.0604332857866266,0.2,7.7203960714148575e-31,3.262116572546486e-27
4596221,1,4633.008349,6354.387604,80881.04819,6,628,0,0.0785646050119519,0.05728175453558,0.2,7.219696718822605e-27,3.010402365799773e-23
4438925,0,3048.991338,2077.622164,54526.46556,4,648,0,0.038103004525643,0.0559176412167214,0.0,2.449909068416021e-30,6.722776375639288e-27
6228284,1,3036.470743,4871.333628,54448.11015,7,670,0,0.0894674510204281,0.0557681567759611,0.2,6.166256193560388e-29,1.6851290873029797e-25
6630442,1,4717.801224,9980.78149,90256.78454,4,612,0,0.1105820636184609,0.0522708763451368,0.2,8.722707604088915e-20,3.703680055004831e-16
5255881,0,3746.955741,3196.810975,64077.44818,5,634,0,0.0498897984517085,0.0584754207201638,0.0,4.7375620607039156e-32,1.5976291825528496e-28
7264947,1,2551.664969,9786.050953,95106.38923,5,647,0,0.1028958309975785,0.0268295851588813,0.2,4.798304020201329e-24,1.101929785106364e-20
2475748,0,4341.634063,4736.497234,87568.65424,5,671,0,0.0540889576882002,0.049579773729317,0.0,9.760151463218958e-34,3.813750544747566e-30
5788824,0,4406.687683,2228.0526,61765.3979,4,641,0,0.0360728284080235,0.0713455726478854,0.0,2.4876262486539696e-30,9.86597275486585e-27
7622348,5,2734.692991,15139.97928,55842.21763,3,462,1,0.2711206668100942,0.0489717834832341,1.0,1.0,2461.2236919
3829612,0,3980.810542,3552.742635,76263.00571,4,583,0,0.0465854001153556,0.0521984480540611,0.0,4.236397162686637e-29,1.517786503678967e-25
1417858,0,4208.812928,4477.525874,66526.1558,5,677,0,0.0673047438282913,0.0632655363501403,0.0,4.291082305576212e-32,1.625432641453909e-28
7020149,2,3176.531389,8950.757465,65113.42579,5,614,0,0.1374640845018269,0.048784583984949,0.4,7.137061405598182e-14,2.0403989622092778e-10
6864972,0,2790.267234,3392.180867,43239.27244,4,529,0,0.0784513863341961,0.0645308553207469,0.0,1.889969502490151e-24,4.7461679784517956e-21
3525051,0,2609.718104,2223.47518,41619.1143,5,724,0,0.0534243752515415,0.0627047967717083,0.0,3.413239882346219e-33,8.016834522828383e-30
5872680,4,5264.589148,21173.06855,81188.66081,1,558,1,0.2607884935994918,0.0648438968628924,0.8,1.0,4738.1302332000005
6952860,1,5050.970901,7952.768461,80471.03074,5,609,0,0.0988277195888692,0.06276756808695,0.2,1.5154957832605804e-22,6.8892525916536545e-19
6472512,5,4238.092416,21856.34456,72563.18498,6,589,1,0.3012043168450239,0.0584055456932893,1.0,0.9999999999999936,3814.283174399976
3593885,0,5737.300346,3304.170702,79182.32205,5,725,0,0.0417286411468656,0.0724568337662181,0.0,2.7691830867197416e-35,1.429887157341707e-31
8186560,5,6887.637568,31719.23693,107521.9014,3,547,1,0.2950025670769992,0.064057996355336,1.0,1.0,6198.8738112
1592653,0,5394.537878,5024.768703,81083.45762,6,704,0,0.0619703309465258,0.0665306837713021,0.0,5.078513423484262e-36,2.465660972422558e-32
4115752,1,1675.454394,2324.41242,22923.14462,5,576,0,0.1014002423547071,0.073090076504521,0.2,7.726216820492299e-20,1.1650431528801478e-16
5488383,0,5266.775396,8291.235394,97910.32577,1,738,0,0.0846819304173989,0.0537918279260159,0.0,6.4747326435402435e-24,3.069086632440821e-20
6980993,1,4219.384951,5462.291763,53534.2807,5,715,0,0.1020335323754522,0.0788165059066535,0.2,4.587046375674971e-24,1.7419063002355858e-20
7553046,4,5070.870926,22226.52212,89117.93874,5,718,1,0.2494057025358888,0.0569006756405595,0.8,0.9999080818644729,4563.364338899085
4095721,5,2800.889496,13811.42184,49852.98298,5,571,1,0.2770430376361001,0.0561829870265468,1.0,0.9999999999999991,2520.800546399998
5781261,3,3355.285174,14165.39932,61540.47188,2,616,1,0.2301802194110833,0.0545216029630483,0.6,0.9999991471810413,3019.7540812942725
7107691,0,1690.681832,2154.970372,34567.37682,4,686,0,0.0623411600834338,0.0489097521285388,0.0,2.496116250508729e-29,3.798124555765562e-26
2614386,0,4245.017989,4822.892915,60288.25227,3,630,0,0.0799972255523472,0.0704120260442905,0.0,6.04830375162331e-25,2.3107642405719426e-21
3419976,5,3754.042918,16260.21815,54752.97836,2,566,1,0.2969741306690078,0.0685632641445954,1.0,1.0,3378.6386262
5457722,0,4155.59255,1072.185988,86028.78786,5,518,0,0.0124631069979137,0.0483046739745148,0.0,1.3978690179211366e-32,5.228076669074003e-29
4415392,1,4859.698333,6894.615483,68999.3054,5,658,0,0.0999229694129645,0.0704311196297926,0.2,2.6491571907584716e-23,1.1586694305405518e-19
8500750,3,4696.201718,14253.49364,79676.86096,5,668,0,0.1788912548544758,0.0589405965724179,0.6,2.3056115277737155e-06,0.009744855135994376
5916659,0,6824.662819,4175.46385,89058.85216,4,675,0,0.0468843214203851,0.076630931720735,0.0,1.3216874946096666e-31,8.118064352519869e-28
4353266,0,2438.94688,445.0204582,44502.04582,4,674,0,0.01,0.0548052754667717,0.0,3.647496292605727e-32,8.006444732396074e-29
7242220,5,3005.023314,11971.4572,45713.05407,5,622,1,0.2618826819505039,0.0657366560851181,1.0,0.9999999999998928,2704.52098259971
5225928,5,6747.679105,20522.68283,80890.66654,5,630,1,0.2537089099130076,0.0834172765984479,1.0,0.9999999999999127,6072.911194499471
1087468,2,3235.561947,8608.379234,65069.61308,8,643,0,0.1322949196488445,0.0497246225057774,0.4,3.362344184317312e-22,9.791165605944464e-19
1258856,0,80.52617048,31.65273156,1000.0,4,719,0,0.03165273156,0.08052617048,0.0,1.3428748440908676e-29,9.732291176570817e-28
6131248,0,4547.120222,3388.308494,73457.71122,4,643,0,0.0461259742200827,0.0619011965725659,0.0,2.1123228964577616e-30,8.64448754208903e-27
3396578,0,4429.685304,5155.507117,68237.48566,4,673,0,0.0755524191305615,0.0649157169429035,0.0,4.371420979743485e-29,1.7427617344410295e-25
